corona_test,cough_filename
negative,wavegan_neg_881.wav
negative,wavegan_neg_882.wav
negative,wavegan_neg_883.wav
negative,wavegan_neg_884.wav
negative,wavegan_neg_885.wav
negative,wavegan_neg_886.wav
negative,wavegan_neg_887.wav
negative,wavegan_neg_888.wav
negative,wavegan_neg_889.wav
negative,wavegan_neg_89.wav
negative,wavegan_neg_890.wav
negative,wavegan_neg_891.wav
negative,wavegan_neg_892.wav
negative,wavegan_neg_893.wav
negative,wavegan_neg_894.wav
negative,wavegan_neg_895.wav
negative,wavegan_neg_896.wav
negative,wavegan_neg_897.wav
negative,wavegan_neg_898.wav
negative,wavegan_neg_899.wav
negative,wavegan_neg_9.wav
negative,wavegan_neg_90.wav
negative,wavegan_neg_900.wav
negative,wavegan_neg_901.wav
negative,wavegan_neg_902.wav
negative,wavegan_neg_903.wav
negative,wavegan_neg_904.wav
negative,wavegan_neg_905.wav
negative,wavegan_neg_906.wav
negative,wavegan_neg_907.wav
negative,wavegan_neg_908.wav
negative,wavegan_neg_909.wav
negative,wavegan_neg_91.wav
negative,wavegan_neg_910.wav
negative,wavegan_neg_911.wav
negative,wavegan_neg_912.wav
negative,wavegan_neg_913.wav
negative,wavegan_neg_914.wav
negative,wavegan_neg_915.wav
negative,wavegan_neg_916.wav
negative,wavegan_neg_917.wav
negative,wavegan_neg_918.wav
negative,wavegan_neg_919.wav
negative,wavegan_neg_92.wav
negative,wavegan_neg_920.wav
negative,wavegan_neg_921.wav
negative,wavegan_neg_922.wav
negative,wavegan_neg_923.wav
negative,wavegan_neg_924.wav
negative,wavegan_neg_925.wav
negative,wavegan_neg_926.wav
negative,wavegan_neg_927.wav
negative,wavegan_neg_928.wav
negative,wavegan_neg_929.wav
negative,wavegan_neg_93.wav
negative,wavegan_neg_930.wav
negative,wavegan_neg_931.wav
negative,wavegan_neg_932.wav
negative,wavegan_neg_933.wav
negative,wavegan_neg_934.wav
negative,wavegan_neg_935.wav
negative,wavegan_neg_936.wav
negative,wavegan_neg_937.wav
negative,wavegan_neg_938.wav
negative,wavegan_neg_939.wav
negative,wavegan_neg_94.wav
negative,wavegan_neg_940.wav
negative,wavegan_neg_941.wav
negative,wavegan_neg_942.wav
negative,wavegan_neg_943.wav
negative,wavegan_neg_944.wav
negative,wavegan_neg_945.wav
negative,wavegan_neg_946.wav
negative,wavegan_neg_947.wav
negative,wavegan_neg_948.wav
negative,wavegan_neg_949.wav
negative,wavegan_neg_95.wav
negative,wavegan_neg_950.wav
negative,wavegan_neg_951.wav
negative,wavegan_neg_952.wav
negative,wavegan_neg_953.wav
negative,wavegan_neg_954.wav
negative,wavegan_neg_955.wav
negative,wavegan_neg_956.wav
negative,wavegan_neg_957.wav
negative,wavegan_neg_958.wav
negative,wavegan_neg_959.wav
negative,wavegan_neg_96.wav
negative,wavegan_neg_960.wav
negative,wavegan_neg_961.wav
negative,wavegan_neg_962.wav
negative,wavegan_neg_963.wav
negative,wavegan_neg_964.wav
negative,wavegan_neg_965.wav
negative,wavegan_neg_966.wav
negative,wavegan_neg_967.wav
negative,wavegan_neg_968.wav
negative,wavegan_neg_969.wav
negative,wavegan_neg_97.wav
negative,wavegan_neg_970.wav
negative,wavegan_neg_971.wav
negative,wavegan_neg_972.wav
negative,wavegan_neg_973.wav
negative,wavegan_neg_974.wav
negative,wavegan_neg_975.wav
negative,wavegan_neg_976.wav
negative,wavegan_neg_977.wav
negative,wavegan_neg_978.wav
negative,wavegan_neg_979.wav
negative,wavegan_neg_98.wav
negative,wavegan_neg_980.wav
negative,wavegan_neg_981.wav
negative,wavegan_neg_982.wav
negative,wavegan_neg_983.wav
negative,wavegan_neg_984.wav
negative,wavegan_neg_985.wav
negative,wavegan_neg_986.wav
negative,wavegan_neg_987.wav
negative,wavegan_neg_988.wav
negative,wavegan_neg_989.wav
negative,wavegan_neg_99.wav
negative,wavegan_neg_990.wav
negative,wavegan_neg_991.wav
negative,wavegan_neg_992.wav
negative,wavegan_neg_993.wav
negative,wavegan_neg_994.wav
negative,wavegan_neg_995.wav
negative,wavegan_neg_996.wav
negative,wavegan_neg_997.wav
negative,wavegan_neg_998.wav
negative,wavegan_neg_999.wav
negative,wfC9G2gEocPkwkqAtaGxZDbK4oF2_shallow_1.wav
negative,wfC9G2gEocPkwkqAtaGxZDbK4oF2_shallow_3.wav
negative,WyCgdIfGzxXRPeimIoqiPVysAHB2_heavy_1.wav
negative,X2CDAl47UaUtiS9UGq7Yn0NTOLu2_shallow_1.wav
negative,X2CDAl47UaUtiS9UGq7Yn0NTOLu2_shallow_3.wav
negative,xh2LPx4DZNXX3hdsmHa7Lk41fPJ3_heavy_3.wav
negative,xMOI1306iZMtFQ5FCNcYraYUSDA3_heavy_2.wav
negative,xMOI1306iZMtFQ5FCNcYraYUSDA3_heavy_5.wav
negative,xMOI1306iZMtFQ5FCNcYraYUSDA3_heavy_6.wav
negative,xMOI1306iZMtFQ5FCNcYraYUSDA3_heavy_7.wav
negative,xMOI1306iZMtFQ5FCNcYraYUSDA3_shallow_3.wav
negative,xMOI1306iZMtFQ5FCNcYraYUSDA3_shallow_5.wav
negative,xsGViRLscNeryc3TyMt1eqmOt0C2_heavy_1.wav
negative,xsGViRLscNeryc3TyMt1eqmOt0C2_shallow_2.wav
negative,xsGViRLscNeryc3TyMt1eqmOt0C2_shallow_3.wav
negative,XwiK6FSjg5b5RuQQFYmz67zSpYC3_heavy_3.wav
negative,XwiK6FSjg5b5RuQQFYmz67zSpYC3_shallow_1.wav
negative,XzIjEtRHHPci6Zq0zb9Lx0d6zEr2_heavy_3.wav
negative,XzIjEtRHHPci6Zq0zb9Lx0d6zEr2_shallow_1.wav
negative,XzIjEtRHHPci6Zq0zb9Lx0d6zEr2_shallow_4.wav
negative,XzIjEtRHHPci6Zq0zb9Lx0d6zEr2_shallow_5.wav
negative,XzIjEtRHHPci6Zq0zb9Lx0d6zEr2_shallow_7.wav
negative,XzIjEtRHHPci6Zq0zb9Lx0d6zEr2_shallow_8.wav
negative,Y5eS0NFkNCPdRy7EFiTvm5QJ4qO2_heavy_1.wav
negative,YgKJK1UxM6NMjfugUnV4mi50d732_heavy_2.wav
negative,YgKJK1UxM6NMjfugUnV4mi50d732_heavy_3.wav
negative,yI90OQafcNSI5Hcgsil9iEifx1R2_heavy_1.wav
negative,yI90OQafcNSI5Hcgsil9iEifx1R2_shallow_1.wav
negative,yI90OQafcNSI5Hcgsil9iEifx1R2_shallow_2.wav
negative,YPqxeCMKNuMVhEg9xQPA4hD8dQC2_heavy_2.wav
negative,YPqxeCMKNuMVhEg9xQPA4hD8dQC2_heavy_3.wav
negative,YPqxeCMKNuMVhEg9xQPA4hD8dQC2_heavy_4.wav
negative,YPqxeCMKNuMVhEg9xQPA4hD8dQC2_heavy_5.wav
negative,YPqxeCMKNuMVhEg9xQPA4hD8dQC2_shallow_2.wav
negative,YqPKZEEwQ6N51vs5ztJn2a1nVBN2_heavy_3.wav
negative,YqPKZEEwQ6N51vs5ztJn2a1nVBN2_shallow_1.wav
negative,YR33hHou5PgrLYv2L1mLzHE4na12_shallow_2.wav
negative,yS7pj7vgWyMU5nqgYXglXiTcW9A2_heavy_3.wav
negative,yS7pj7vgWyMU5nqgYXglXiTcW9A2_heavy_4.wav
negative,yZtohTVxlSauCUNuIIEUcdIA2TJ3_heavy_1.wav
negative,yZtohTVxlSauCUNuIIEUcdIA2TJ3_heavy_3.wav
negative,yZtohTVxlSauCUNuIIEUcdIA2TJ3_shallow_1.wav
negative,Z7ZMrrVuJKSK1JEfLQjxGXI1VTq1_shallow_3.wav
negative,Za0aCHrh7pcZrQI3Qg5JiSOl3o42_shallow_1.wav
negative,Za0aCHrh7pcZrQI3Qg5JiSOl3o42_shallow_2.wav
negative,Za0aCHrh7pcZrQI3Qg5JiSOl3o42_shallow_3.wav
negative,zBiORuLmvGhOciaUXFeAKRhMyhj2_heavy_4.wav
negative,zBiORuLmvGhOciaUXFeAKRhMyhj2_shallow_6.wav
negative,ZiwS2q40gsX5X7pMp0y30PUFpE93_heavy_2.wav
negative,ZiwS2q40gsX5X7pMp0y30PUFpE93_heavy_3.wav
negative,ZiwS2q40gsX5X7pMp0y30PUFpE93_heavy_4.wav
negative,zPFIJ3JDo7P5qIIdKvELq76kYi02_heavy_3.wav
negative,zUAc2drprdaJAE0h1XpQyk01iE22_heavy_2.wav
negative,zUAc2drprdaJAE0h1XpQyk01iE22_shallow_2.wav
negative,zUAc2drprdaJAE0h1XpQyk01iE22_shallow_8.wav
positive,05acPS4aRGfvuOfku11Za8zve8i2_heavy_2.wav
positive,05acPS4aRGfvuOfku11Za8zve8i2_heavy_3.wav
positive,05acPS4aRGfvuOfku11Za8zve8i2_shallow_1.wav
positive,05acPS4aRGfvuOfku11Za8zve8i2_shallow_2.wav
positive,05acPS4aRGfvuOfku11Za8zve8i2_shallow_3.wav
positive,05acPS4aRGfvuOfku11Za8zve8i2_shallow_4.wav
positive,0KSi2atlmsXNcGMfpDNzIjJSvC23_heavy_2.wav
positive,0KSi2atlmsXNcGMfpDNzIjJSvC23_shallow_1.wav
positive,0KSi2atlmsXNcGMfpDNzIjJSvC23_shallow_2.wav
positive,1e8i6Q47ewbzrTiKqIeOLEvPv2Z2_heavy_1.wav
positive,1e8i6Q47ewbzrTiKqIeOLEvPv2Z2_heavy_2.wav
positive,1e8i6Q47ewbzrTiKqIeOLEvPv2Z2_heavy_3.wav
positive,1e8i6Q47ewbzrTiKqIeOLEvPv2Z2_heavy_5.wav
positive,1e8i6Q47ewbzrTiKqIeOLEvPv2Z2_shallow_1.wav
positive,1e8i6Q47ewbzrTiKqIeOLEvPv2Z2_shallow_2.wav
positive,1e8i6Q47ewbzrTiKqIeOLEvPv2Z2_shallow_3.wav
positive,2vH4QMrMaMMm5oZYScY0b36Z8MC3_heavy_1.wav
positive,2vH4QMrMaMMm5oZYScY0b36Z8MC3_shallow_1.wav
positive,31euepHD0deCxTd2nJ1wzXCk5EF3_heavy_2.wav
positive,31euepHD0deCxTd2nJ1wzXCk5EF3_shallow_1.wav
positive,31euepHD0deCxTd2nJ1wzXCk5EF3_shallow_2.wav
positive,31euepHD0deCxTd2nJ1wzXCk5EF3_shallow_3.wav
positive,40NRJEGpU9Vg2IFXcuqCQLiKLVz1_heavy_1.wav
positive,40NRJEGpU9Vg2IFXcuqCQLiKLVz1_heavy_3.wav
positive,40NRJEGpU9Vg2IFXcuqCQLiKLVz1_shallow_1.wav
positive,40NRJEGpU9Vg2IFXcuqCQLiKLVz1_shallow_2.wav
positive,40NRJEGpU9Vg2IFXcuqCQLiKLVz1_shallow_3.wav
positive,4qLi2eWkYGasKhmmPPiyFAGUqBr2_heavy_1.wav
positive,4qLi2eWkYGasKhmmPPiyFAGUqBr2_heavy_2.wav
positive,4qLi2eWkYGasKhmmPPiyFAGUqBr2_heavy_3.wav
positive,4qLi2eWkYGasKhmmPPiyFAGUqBr2_shallow_1.wav
positive,4qLi2eWkYGasKhmmPPiyFAGUqBr2_shallow_2.wav
positive,4qLi2eWkYGasKhmmPPiyFAGUqBr2_shallow_3.wav
positive,56HPUhHPM9UEksAVgCDbQZcxsuZ2_heavy_2.wav
positive,56HPUhHPM9UEksAVgCDbQZcxsuZ2_heavy_3.wav
positive,56HPUhHPM9UEksAVgCDbQZcxsuZ2_shallow_1.wav
positive,56HPUhHPM9UEksAVgCDbQZcxsuZ2_shallow_2.wav
positive,56HPUhHPM9UEksAVgCDbQZcxsuZ2_shallow_3.wav
positive,6BT19A6gAlNjbtbe3EdgKQc4kkH3_heavy_1.wav
positive,6BT19A6gAlNjbtbe3EdgKQc4kkH3_heavy_2.wav
positive,6BT19A6gAlNjbtbe3EdgKQc4kkH3_heavy_3.wav
positive,6BT19A6gAlNjbtbe3EdgKQc4kkH3_shallow_1.wav
positive,6BT19A6gAlNjbtbe3EdgKQc4kkH3_shallow_3.wav
positive,6C9hfSrutjdxeM13Vdjb7Om3zez2_heavy_1.wav
positive,6C9hfSrutjdxeM13Vdjb7Om3zez2_heavy_2.wav
positive,6C9hfSrutjdxeM13Vdjb7Om3zez2_heavy_3.wav
positive,6C9hfSrutjdxeM13Vdjb7Om3zez2_shallow_1.wav
positive,6C9hfSrutjdxeM13Vdjb7Om3zez2_shallow_2.wav
positive,6C9hfSrutjdxeM13Vdjb7Om3zez2_shallow_3.wav
positive,7IeLM4Wp0tOmjNfel0c9yK9gYVV2_heavy_1.wav
positive,7IeLM4Wp0tOmjNfel0c9yK9gYVV2_heavy_2.wav
positive,7IeLM4Wp0tOmjNfel0c9yK9gYVV2_heavy_3.wav
positive,7IeLM4Wp0tOmjNfel0c9yK9gYVV2_shallow_1.wav
positive,7IeLM4Wp0tOmjNfel0c9yK9gYVV2_shallow_2.wav
positive,7IeLM4Wp0tOmjNfel0c9yK9gYVV2_shallow_3.wav
positive,85iNcV2z6MNT3FrygbEC4fuGrIu1_heavy_2.wav
positive,85iNcV2z6MNT3FrygbEC4fuGrIu1_shallow_1.wav
positive,85iNcV2z6MNT3FrygbEC4fuGrIu1_shallow_2.wav
positive,85iNcV2z6MNT3FrygbEC4fuGrIu1_shallow_3.wav
positive,8PvWScAB6UbnfrkQrpbqLpu7O0z1_shallow_1.wav
positive,8PvWScAB6UbnfrkQrpbqLpu7O0z1_shallow_2.wav
positive,9Wkd6QJdpBNEosMpzYhFwZjBJX92_heavy_1.wav
positive,9Wkd6QJdpBNEosMpzYhFwZjBJX92_heavy_2.wav
positive,9Wkd6QJdpBNEosMpzYhFwZjBJX92_heavy_3.wav
positive,9Wkd6QJdpBNEosMpzYhFwZjBJX92_shallow_1.wav
positive,9Wkd6QJdpBNEosMpzYhFwZjBJX92_shallow_2.wav
positive,9Wkd6QJdpBNEosMpzYhFwZjBJX92_shallow_3.wav
positive,aHJPsm6esHeW5apkd8KAFdia9zj2_heavy_2.wav
positive,aHJPsm6esHeW5apkd8KAFdia9zj2_shallow_2.wav
positive,az5zELVN7ObicxGrBLMoX8ki1LF2_heavy_1.wav
positive,az5zELVN7ObicxGrBLMoX8ki1LF2_heavy_2.wav
positive,az5zELVN7ObicxGrBLMoX8ki1LF2_shallow_3.wav
positive,b7mMUQm5bObj1jwGFaNyaR07pt83_shallow_1.wav
positive,b7mMUQm5bObj1jwGFaNyaR07pt83_shallow_2.wav
positive,b7mMUQm5bObj1jwGFaNyaR07pt83_shallow_3.wav
positive,b7mMUQm5bObj1jwGFaNyaR07pt83_shallow_4.wav
positive,BDygu23lyUbBq2NlqfzRxGoMm9B2_heavy_1.wav
positive,BDygu23lyUbBq2NlqfzRxGoMm9B2_shallow_1.wav
positive,BDygu23lyUbBq2NlqfzRxGoMm9B2_shallow_2.wav
positive,bH6WQVvClVRDer6iOFvaGiz0luf1_heavy_1.wav
positive,bH6WQVvClVRDer6iOFvaGiz0luf1_heavy_2.wav
positive,bH6WQVvClVRDer6iOFvaGiz0luf1_heavy_3.wav
positive,bH6WQVvClVRDer6iOFvaGiz0luf1_heavy_4.wav
positive,bH6WQVvClVRDer6iOFvaGiz0luf1_shallow_1.wav
positive,bH6WQVvClVRDer6iOFvaGiz0luf1_shallow_3.wav
positive,bH6WQVvClVRDer6iOFvaGiz0luf1_shallow_4.wav
positive,BTq6ZzkM2pdcUmgtOHVP4GG5wvZ2_heavy_1.wav
positive,BTq6ZzkM2pdcUmgtOHVP4GG5wvZ2_heavy_2.wav
positive,BTq6ZzkM2pdcUmgtOHVP4GG5wvZ2_heavy_3.wav
positive,BTq6ZzkM2pdcUmgtOHVP4GG5wvZ2_shallow_2.wav
positive,BTq6ZzkM2pdcUmgtOHVP4GG5wvZ2_shallow_3.wav
positive,BZHvK60v1LY9cBfLvYkBkJxdfNz2_heavy_1.wav
positive,BZHvK60v1LY9cBfLvYkBkJxdfNz2_shallow_1.wav
positive,BZHvK60v1LY9cBfLvYkBkJxdfNz2_shallow_2.wav
positive,C1h80BY2J5eZgP3UMb4PTJXyKWy2_heavy_3.wav
positive,C1h80BY2J5eZgP3UMb4PTJXyKWy2_shallow_1.wav
positive,C1h80BY2J5eZgP3UMb4PTJXyKWy2_shallow_2.wav
positive,C1h80BY2J5eZgP3UMb4PTJXyKWy2_shallow_3.wav
positive,Cd7fkliPM2ZUM1skytvoU2vD8jK2_heavy_1.wav
positive,Cd7fkliPM2ZUM1skytvoU2vD8jK2_heavy_2.wav
positive,Cd7fkliPM2ZUM1skytvoU2vD8jK2_heavy_3.wav
positive,Cd7fkliPM2ZUM1skytvoU2vD8jK2_shallow_1.wav
positive,Cd7fkliPM2ZUM1skytvoU2vD8jK2_shallow_2.wav
positive,cf4RgKotFbYPn2HsLdxHyiChY3I2_heavy_1.wav
positive,cf4RgKotFbYPn2HsLdxHyiChY3I2_heavy_2.wav
positive,cf4RgKotFbYPn2HsLdxHyiChY3I2_shallow_1.wav
positive,cf4RgKotFbYPn2HsLdxHyiChY3I2_shallow_2.wav
positive,cf4RgKotFbYPn2HsLdxHyiChY3I2_shallow_3.wav
positive,DGWrVMD5yZc5jcjMzblC4kaBLmK2_heavy_1.wav
positive,DGWrVMD5yZc5jcjMzblC4kaBLmK2_heavy_2.wav
positive,DGWrVMD5yZc5jcjMzblC4kaBLmK2_shallow_1.wav
positive,dvRr97gwv7Y34YqaccErnWcYRY53_heavy_1.wav
positive,dvRr97gwv7Y34YqaccErnWcYRY53_heavy_2.wav
positive,dvRr97gwv7Y34YqaccErnWcYRY53_heavy_3.wav
positive,euld60aqc2OtnNoKYx9P4WDzVM92_heavy_2.wav
positive,euld60aqc2OtnNoKYx9P4WDzVM92_heavy_3.wav
positive,euld60aqc2OtnNoKYx9P4WDzVM92_shallow_1.wav
positive,euld60aqc2OtnNoKYx9P4WDzVM92_shallow_2.wav
positive,euld60aqc2OtnNoKYx9P4WDzVM92_shallow_3.wav
positive,ffyNrzu5ZGXrZ0I7MbxBwqbtIln1_heavy_1.wav
positive,ffyNrzu5ZGXrZ0I7MbxBwqbtIln1_heavy_2.wav
positive,ffyNrzu5ZGXrZ0I7MbxBwqbtIln1_shallow_1.wav
positive,ffyNrzu5ZGXrZ0I7MbxBwqbtIln1_shallow_2.wav
positive,ffyNrzu5ZGXrZ0I7MbxBwqbtIln1_shallow_3.wav
positive,Fi2lLmV3LHR5brvXs0z1JSKDvnI2_heavy_2.wav
positive,Fi2lLmV3LHR5brvXs0z1JSKDvnI2_heavy_3.wav
positive,Fi2lLmV3LHR5brvXs0z1JSKDvnI2_shallow_2.wav
positive,Fx2gbIoPlJXrK5OD8FMeepOGlLa2_heavy_1.wav
positive,Fx2gbIoPlJXrK5OD8FMeepOGlLa2_shallow_1.wav
positive,G5kUP2QOpVSyjK6Q9rzblmTU9vW2_heavy_1.wav
positive,G5kUP2QOpVSyjK6Q9rzblmTU9vW2_heavy_2.wav
positive,G5kUP2QOpVSyjK6Q9rzblmTU9vW2_heavy_3.wav
positive,G5kUP2QOpVSyjK6Q9rzblmTU9vW2_shallow_1.wav
positive,G5kUP2QOpVSyjK6Q9rzblmTU9vW2_shallow_2.wav
positive,G5kUP2QOpVSyjK6Q9rzblmTU9vW2_shallow_3.wav
positive,G5kUP2QOpVSyjK6Q9rzblmTU9vW2_shallow_4.wav
positive,gcBPC2UzklTmymsRwuBcQlCsb7k2_heavy_1.wav
positive,gcBPC2UzklTmymsRwuBcQlCsb7k2_heavy_2.wav
positive,gcBPC2UzklTmymsRwuBcQlCsb7k2_heavy_3.wav
positive,gcBPC2UzklTmymsRwuBcQlCsb7k2_shallow_1.wav
positive,gcBPC2UzklTmymsRwuBcQlCsb7k2_shallow_2.wav
positive,gcBPC2UzklTmymsRwuBcQlCsb7k2_shallow_3.wav
positive,hLVaY0Dox1bLCTAqoq0wKKOqBjc2_heavy_2.wav
positive,hLVaY0Dox1bLCTAqoq0wKKOqBjc2_heavy_3.wav
positive,hLVaY0Dox1bLCTAqoq0wKKOqBjc2_shallow_1.wav
positive,hLVaY0Dox1bLCTAqoq0wKKOqBjc2_shallow_2.wav
positive,hLVaY0Dox1bLCTAqoq0wKKOqBjc2_shallow_3.wav
positive,hVZQcrz6cfaOMfL3jpRqJBUiumF2_heavy_1.wav
positive,hVZQcrz6cfaOMfL3jpRqJBUiumF2_heavy_2.wav
positive,hVZQcrz6cfaOMfL3jpRqJBUiumF2_heavy_3.wav
positive,hVZQcrz6cfaOMfL3jpRqJBUiumF2_shallow_2.wav
positive,hVZQcrz6cfaOMfL3jpRqJBUiumF2_shallow_3.wav
positive,IFMid2LmeCTSQAFaL8wTSUg20No2_heavy_1.wav
positive,IFMid2LmeCTSQAFaL8wTSUg20No2_shallow_1.wav
positive,IkdWn0v3dAU9eWzsf3rY8Dwgf0V2_heavy_1.wav
positive,IkdWn0v3dAU9eWzsf3rY8Dwgf0V2_shallow_1.wav
positive,IkdWn0v3dAU9eWzsf3rY8Dwgf0V2_shallow_2.wav
positive,joORHxc0iCTwgP7Uh5SM5N7rnnf2_heavy_1.wav
positive,joORHxc0iCTwgP7Uh5SM5N7rnnf2_heavy_2.wav
positive,joORHxc0iCTwgP7Uh5SM5N7rnnf2_heavy_3.wav
positive,joORHxc0iCTwgP7Uh5SM5N7rnnf2_shallow_1.wav
positive,joORHxc0iCTwgP7Uh5SM5N7rnnf2_shallow_3.wav
positive,kB7J1mRmiPbjIVTAgovzFwP5nQm1_heavy_1.wav
positive,kB7J1mRmiPbjIVTAgovzFwP5nQm1_heavy_2.wav
positive,kB7J1mRmiPbjIVTAgovzFwP5nQm1_heavy_3.wav
positive,kB7J1mRmiPbjIVTAgovzFwP5nQm1_shallow_1.wav
positive,kB7J1mRmiPbjIVTAgovzFwP5nQm1_shallow_2.wav
positive,kB7J1mRmiPbjIVTAgovzFwP5nQm1_shallow_3.wav
positive,kBFDtvAVY9QYbi7YHYgd7tNpsWx1_heavy_1.wav
positive,kBFDtvAVY9QYbi7YHYgd7tNpsWx1_heavy_2.wav
positive,kBFDtvAVY9QYbi7YHYgd7tNpsWx1_shallow_1.wav
positive,kBFDtvAVY9QYbi7YHYgd7tNpsWx1_shallow_2.wav
positive,Kbvj1H92OLaeQy0YWHkPGvaH0hw2_heavy_2.wav
positive,KcO2p01LdYga7563y95BkKII9Dh1_heavy_1.wav
positive,KcO2p01LdYga7563y95BkKII9Dh1_heavy_2.wav
positive,KcO2p01LdYga7563y95BkKII9Dh1_heavy_3.wav
positive,KcO2p01LdYga7563y95BkKII9Dh1_shallow_1.wav
positive,KFQ0ksPwkDcLUUjbVBYWGWr9ei62_heavy_2.wav
positive,KFQ0ksPwkDcLUUjbVBYWGWr9ei62_heavy_3.wav
positive,L9QbDvX4UtMhFOsYuh2aamY3VK23_heavy_1.wav
positive,lVHnQ9UNkAYmjNm7wL885LzpsOk2_heavy_2.wav
positive,lVHnQ9UNkAYmjNm7wL885LzpsOk2_heavy_3.wav
positive,lVHnQ9UNkAYmjNm7wL885LzpsOk2_shallow_2.wav
positive,lVHnQ9UNkAYmjNm7wL885LzpsOk2_shallow_3.wav
positive,M43FaHpw1ScIi97eG6LBx2fBaJ92_heavy_1.wav
positive,M43FaHpw1ScIi97eG6LBx2fBaJ92_heavy_2.wav
positive,M43FaHpw1ScIi97eG6LBx2fBaJ92_shallow_1.wav
positive,MF5f99sONpcYl5fYsVzh32XwSmm2_heavy_1.wav
positive,mmg71cttF0ez7wdeTZeCVFw7GV32_heavy_2.wav
positive,mmg71cttF0ez7wdeTZeCVFw7GV32_heavy_4.wav
positive,mmg71cttF0ez7wdeTZeCVFw7GV32_shallow_1.wav
positive,mmg71cttF0ez7wdeTZeCVFw7GV32_shallow_2.wav
positive,mmg71cttF0ez7wdeTZeCVFw7GV32_shallow_3.wav
positive,nC130uADRFZF5vae8qZt2qmpbpi1_heavy_1.wav
positive,nC130uADRFZF5vae8qZt2qmpbpi1_shallow_1.wav
positive,nC130uADRFZF5vae8qZt2qmpbpi1_shallow_3.wav
positive,nsKPMVQ77PdvSk4XO3Ri21f1YeH2_heavy_1.wav
positive,nsKPMVQ77PdvSk4XO3Ri21f1YeH2_shallow_1.wav
positive,nsKPMVQ77PdvSk4XO3Ri21f1YeH2_shallow_2.wav
positive,nsKPMVQ77PdvSk4XO3Ri21f1YeH2_shallow_3.wav
positive,OnYf35hpRnNpCxV6vTU9n2ETMiD2_heavy_2.wav
positive,oPLTYiEHMFTuruwTXpbRPnlz2mr1_heavy_1.wav
positive,oPLTYiEHMFTuruwTXpbRPnlz2mr1_heavy_2.wav
positive,oPLTYiEHMFTuruwTXpbRPnlz2mr1_heavy_3.wav
positive,oPLTYiEHMFTuruwTXpbRPnlz2mr1_heavy_4.wav
positive,oPLTYiEHMFTuruwTXpbRPnlz2mr1_shallow_1.wav
positive,oPLTYiEHMFTuruwTXpbRPnlz2mr1_shallow_2.wav
positive,oPLTYiEHMFTuruwTXpbRPnlz2mr1_shallow_3.wav
positive,oPLTYiEHMFTuruwTXpbRPnlz2mr1_shallow_4.wav
positive,OSva8KJZQuZDquBrWQRFdEOtKFc2_heavy_1.wav
positive,OSva8KJZQuZDquBrWQRFdEOtKFc2_shallow_2.wav
positive,OUFazbHbbtRTQcRP5BWBKzeZpvw1_heavy_1.wav
positive,OUFazbHbbtRTQcRP5BWBKzeZpvw1_shallow_1.wav
positive,owZvvdKAOXPqHD3yXUpkORYsV0H3_heavy_2.wav
positive,owZvvdKAOXPqHD3yXUpkORYsV0H3_heavy_3.wav
positive,owZvvdKAOXPqHD3yXUpkORYsV0H3_heavy_4.wav
positive,owZvvdKAOXPqHD3yXUpkORYsV0H3_shallow_1.wav
positive,owZvvdKAOXPqHD3yXUpkORYsV0H3_shallow_2.wav
positive,owZvvdKAOXPqHD3yXUpkORYsV0H3_shallow_3.wav
positive,pos-0421-084-cough-m-50-0.wav
positive,pos-0421-084-cough-m-50-1.wav
positive,pos-0421-084-cough-m-50-3.wav
positive,pos-0421-084-cough-m-50-4.wav
positive,pos-0421-084-cough-m-50-5.wav
positive,pos-0421-084-cough-m-50-6.wav
positive,pos-0421-084-cough-m-50-7.wav
positive,pos-0421-086-cough-m-65-0.wav
positive,pos-0421-086-cough-m-65-1.wav
positive,pos-0421-086-cough-m-65-3.wav
positive,pos-0421-086-cough-m-65-5.wav
positive,pos-0421-086-cough-m-65-6.wav
positive,pos-0421-086-cough-m-65-7.wav
positive,pos-0421-086-cough-m-65-8.wav
positive,pos-0421-087-cough-f-40-0.wav
positive,pos-0421-087-cough-f-40-2.wav
positive,pos-0421-087-cough-f-40-3.wav
positive,pos-0421-087-cough-f-40-5.wav
positive,pos-0421-087-cough-f-40-6.wav
positive,pos-0421-092-cough-m-53-1.wav
positive,pos-0421-092-cough-m-53-12.wav
positive,pos-0421-092-cough-m-53-13.wav
positive,pos-0421-092-cough-m-53-3.wav
positive,pos-0421-092-cough-m-53-7.wav
positive,pos-0421-092-cough-m-53-9.wav
positive,pos-0421-093-cough-f-24-0.wav
positive,pos-0421-093-cough-f-24-1.wav
positive,pos-0421-093-cough-f-24-2.wav
positive,pos-0421-093-cough-f-24-5.wav
positive,pos-0421-094-cough-m-51-2.wav
positive,pos-0421-094-cough-m-51-4.wav
positive,pos-0421-094-cough-m-51-5.wav
positive,pos-0421-094-cough-m-51-6.wav
positive,pos-0421-094-cough-m-51-7.wav
positive,pos-0422-096-cough-m-31-2.wav
positive,pos-0422-096-cough-m-31-6.wav
positive,pos-0422-096-cough-m-31-8.wav
positive,ptuwF1pj4ibIoVuZmt4nKb5naiZ2_heavy_1.wav
positive,ptuwF1pj4ibIoVuZmt4nKb5naiZ2_heavy_2.wav
positive,ptuwF1pj4ibIoVuZmt4nKb5naiZ2_heavy_3.wav
positive,ptuwF1pj4ibIoVuZmt4nKb5naiZ2_heavy_4.wav
